full_text,author,date_stayed,hotel_id,date_review,via_mobile,service,cleanliness,overall,value,location,sleep_quality,rooms,mean_rating,sentiment,hotel_class,name,locality,postal_code,street_address
"“centrale” Le meilleur lit où j'ai dormi de ma vie, propre, situation centrale, toutefois chambre exigu",HakimB1,2010-03-01,122005,2011-03-25,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Empfehlenswertes Hotel in Midtown Manhatten” Das New Yorker Hotel in New York befindet sich in der 8th Avenue, Ecke 34. Strasse, direkt an der Penn Station - und damit ideal für alle Verkehrsmittel. Check-in usw. war unproblematisch, auf Sonderwünsche wurde eingegangen. Zimmer mit Aussicht auf die Skyline sind teuerer, aber wer nett fragt, bekommt nach Verfügbarkeit auch so eins. Die Zimmer sind neu gestaltet, könnten aber im Bad eine Modernisierung vertragen. Super ist das kostenlose WLAN auf dem Zimmer. Frühstück ist in der Regel nicht enthalten, in der Umgebung gibt es aber genügend Möglichkeiten! Fazit: Empfehlenswert",bip98,2011-03-01,122005,2011-03-22,False,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.9,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“perfekt” Relativ frisch renoviertes Touristenhotel im Herzen von Manahttan. Diner im Erdgeschoss, U-Bahn (Penn Station) direkt vor der Tür, Madison Square Garden direkt vor der Tür, Macy´s um die Ecke. Die Zimmer sind zwar realiv klein, aber sehr gemütlich und wenn man Glück hat mit tollem Ausblick. 
Tolles Hotel, sehr zu empfehlen. Werde sicherlich wieder kommen,",pepp10er,2011-03-01,122005,2011-03-19,False,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.3,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“un ottima base, confortevole e di prestigio” Ho trascorso qui una settimana e penso di poter esprimere un giudizio obiettivo. La hall è quella di un hotel di lusso. Il personale è sempre disponibile. La mia camera, al 20esimo piano, è piccola, nel bagno c'è posto solo per i sanitari, ma tanto ci devo solo dormire visto che girerò Manhattan in lungo e in largo! La pulizia,soprattutto del bagno,lascia un po' a desiderare, come per molti hotel metropolitani.
Ottima la cucina della tavola calda annessa all'hotel, Tick Tock Diner, prezzi nella media e grande scelta di pietanze per tutti i gusti.
La posizione dell'hotel non è centrale ma con la metro a due passi non è assolutamente un problema.
Dal panorama che si vede passando il Lincoln tunnel si legge chiaramente la grande scritta rossa New Yorker ed è bello poter dire: io alloggio lì!",Angiesax,2011-03-01,122005,2011-03-11,False,5.0,2.0,5.0,3.0,4.0,5.0,3.0,3.9,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Perfekt” Wir haben im Februar 7 Nächte im The New Yorker verbracht.
Als wir gegen 16h ankamen konnten wir sofort unser Zimmer beziehen, Wartezeit an der Rezeption gab es keine. Das Personal war sehr freundlich.
 Gebucht hatten wir sehr günstig über Expedia ein Zimmer der Kategorie "" Metro mit Queenbed"". 
Nachdem man uns erst in ein Zimmer mit Blick aus einem einzigen halben Fenster im 20. Stock verfrachten wollte haben wir mittels des 20$ Tricks ein kostenloses Upgrade auf ein Zimmer mit grandiosem Hudsonblick im 37. Stock bekommen. Der Blick war tagsüber wie abends der Wahnsinn!
Das Bett hat uns begeistert, einfach bequem und als Queenbed für zwei Leute auch mehr als ausreichend. Zunächst hatte ich Bedenken wegen der einen Bettdecke für zwei Personen, aber diese stellten sich als unbegründet heraus, da die Decke riesig war.
Das Zimmer ist sehr geschmackvoll mit zB Wagenfeld Lampen ausgestattet, auch für die Reisetaschen gab es- entgegen mancher Angaben hier- genügend Platz im "" Wandschrank"".
Wer schreibt, es gäbe nicht genügend Platz für die ganzen Einkäufe, der hat entweder zuviel gekauft, oder nicht platzsparend umgepackt :)
Das Bad war absolut in Ordnung, alles war original mit Art Deco Elementen renoviert. 
Jeden Tag konnte auf Wunsch die Bettwäsche gewechselt, wie auch die Handtücher ausgetauscht werden. Jeden Tag gab es neues Shampoo, Seife, Conditioner, Lotion, sowie neue Zahnputzbecher.
Kostenlose Eiswürfel sind zB im 36. Stock zu haben. 
Ich schätze die Größe des Zimmer auf ca. 14m², plus Bad. Dies war mehr als ausreichend. Die negativen Kommentare bzgl. der Zimmergröße kann ich nicht nachvollziehen. Wir mussten uns nirgends durchquetschen, oder hatten Platzprobleme.
Alles in allem: Absolut empfehlenswert!!!!!",Helsinki81,2011-02-01,122005,2011-03-10,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“NYC: viaggio da ripetere” Dopo un sacco di tempo che desideravo vedere NY finalmente a dicembre sono andata: stupenda! L'hotel è molto bello, un grande albergo con tante stanze e quindi tanta gente. Molto pulito e posizionato in un punto di Manhattan assolutamente perfetto per chi come noi presi dall'agitazione di riuscire a vedere tutto ha girato sempre a piedi......pazzi, ma molto contenti della scelta!
L'assistenza gentile ed onesta della signora che vende i biglietti per i musical e organizza i transfer da e per l'aeroporto ci ha colpiti.
Le stanze dell'hotel sono come si sa piccoline, ma Manhattan è così e alla fine in hotel ci si passa pochissimo tempo che le dimensioni non sono un problema. 
Unica pecca il rumore del calorifero di notte: se lo spegni ti si congela il naso, se lo accendi meglio avere i tappi nelle orecchie!",Prezzemolina,2010-12-01,122005,2011-03-09,False,5.0,5.0,4.0,3.0,5.0,3.0,4.0,4.1,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Si volviera a NY, volvería a este hotel” Nos casamos en agosto y como tantas parejas, elegimos como luna de miel un combinado NY + Riviera Maya y con un ultimo día en Miami pero sin alojarnos allí.
Alucinamos cuando vimos el hotel, pues el edificio es del año 1929, en pleno corazón de Manhattan, a tan sólo dos manzanas del Empire State Building, a una manzana de Macy's y en plena zona comercia de la 8th Av. Desde que volvimos, nos hemos dado cuenta de que en las conexiones de Antena 3 con NY, este hotel sale siempre justo detrás del reportero de turno, vamos, que es un emblema de la ciudad!
El servicio del hotel no es que sea el mejor de todos, eso sí, hablan español, pero en realidad sólo tuvimos trato con ellos a la llegada, pues para el check out dejas la llave de la habitación en un buzón y así te ahorras la típica cola que cabe esperar en un hotel de 40 plantas y cientos de habitaciones...
Nuestra habitación, en la planta 20 era pequeña, y por la ventana sólo veías las ventanas del edificio de en frente, pero como en realidad sólo parabamos allí para dormir tampoco nos importó, pues íbamos a disfrutar de la ciudad, no del hotel. Eso sí, según llegas te ofrecen cambiar a una habitación con mejores vistas tan rápido como esté disponible... pero en nuestro caso era tontería. Hay que pagar una fianza a la llegada por si causas desperfectos en la habitación o por si fumas en ella (las ventanas están bloqueadas y no pueden abrirse, así que el humo del cigarro avisaría rápidamente al detector de humos) En nuestro caso nos devolvieron la fianza cuando nos fuimos. 
Las habitaciones cuentan con internet wifi un poco lento pero que sirve de sobra para consultar planos o información (si lo quieres más rápido es de pago)
Cabe decir que las habitaciones,reformadas hace ya bastantes años (o eso parece) estaban limpias, y el ascensor nos subía 20 pisos en un par de segundos sin sensación de mareo. La cama era bastante cómoda.
Como en NY no teníamos nada más que el alojamiento, deciros que para desayunar tenéis con tan sólo cruzar a la acera de enfrente un McDonald's, un Starbucks, un Dunkin Donuts... Vamos, desayuno a la carta!",ValhallaStanley,2010-08-01,122005,2011-03-06,False,3.0,4.0,3.0,3.0,5.0,5.0,3.0,3.7,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“ottimo albergo” mi è piaciuto molto, ottima posizione a due passi da tutto, fermata della metropolitana a soli 20mt, pulito, camere abbastanza spaziose con letti molto comodi, rapporto qualità-prezzo ottimo, vicino a Macy, Times Square, Empire, Madison Square Garden.Sicuramente ci tornerei. A piedi puoi raggiungere Times Square e mangiare in uno dei tanti ristoranti oppure se non vuoi uscire a piano terra c'è anche un ristorante. Di fronte all'albergo trovi uno Starbuck",lfarfalla,2010-08-01,122005,2011-02-28,False,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.4,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Centrale, comodo ..stanze un pò piccole” Albergo centrale, a due passi dal Madison Square Garden, camere rinnovate ma un pò piccole. Avevamo prenotato via internet una camera standard; quando siamo arrivati ci siamo trovati in una camera piccolissima; abbiamo chiesto alla reception un cambio camera e senza problemi o sovraprezzi ci hanno assegnato una camera più ampia.
Personale cordiale edisponibile",ila11,2010-11-01,122005,2011-02-26,False,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.1,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Bel hotel, bien placé, et art déco” Bon hotel, bien placé, propre, belle vue et ambiance année 20. Chambre petite mais confortable.",Vince921302,2011-02-01,122005,2011-02-24,False,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.3,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“ottima soluzione” Io e mio marito abbiamo soggiornato 4 notti in quest'albergo per il nostro viaggio di nozze. Al nostro arrivo io non credevo ai miei occhi... La ricerca è stata lunga ma alla fine abbiamo optato per questo.. Sorprendemente felici per la scelta fatta, ci siamo trovati in un albergo al di sopra delle nostre aspettative, comodissimo alla metro, pulito, accogliente e supersorvegliato... La nostra stanza si trovava al 16 piano, ma l'ascensore senza neanche accorgersene lo raggiungeva in pochi secondi... Le signore delle pulizie passavano ogni mattina rimettendo a posto tutto e cambiando la biancheria. Molto comodi i telefoni nella hall e un piccolo negozietto di souvenir a prezzi convenienti.
Di fronte si trova Sturbucks e McDonald e poco più avanti dei negozi di abbigliamento dove abbiamo comprato Levi's e Timberland a prezzi stracciati.
In poche parole: Ottimo albergo che consigliamo a tutti.",eliana9,2010-09-01,122005,2011-02-23,False,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Très bon emplacement!” J'ai passé une semaine en décembre 2010 dans cet hôtel et j'ai été ravie. L'emplacement est incroyable, tout est faisable à pied! Nous avions une chambre au 14e étage, avec vue sur le Madison Square Garden. Deux grands lits, de très bon confort, avec même une jolie déco. Le seul hic, la salle-de-bain, un peu vieillotte et qui mériterait un rafraîchissement. Le service à la réception était très bien.
Une très bonne adresse, pas très confidentielle certes, mais quand on veut voir le maximum de NY, l'hôtel est à conseiller!",colette_lausanne13,2010-12-01,122005,2011-02-22,False,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.4,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Une touche de Gotham City” Superbe endroit typé art deco, construit en même temps que l'Empire State Building dont il est tout proche (5 minutes à pieds).
Chambre suffisante au niveau de la place d'autant que nous passions toutes nos journées dehors, équipement plus qu'honnête, et surtout emplacement absolument stratégique : Madison Square Garden en face, Empire State Building à deux pâtés de maison, station de métro (34th penn station) à deux pas, Time Square à 5 minutes de marche.
 Vraiment. Un bel endroit, très bien situé qui restera mon point d'ancrage à New York...",Franckromus,2011-02-01,122005,2011-02-21,False,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.3,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Ottima posizione, scelta perfetta, ci ritornerò!!!” A fine ottobre sono stata in questo albergo per una settimana, è stata una scelta perfetta!!
Ottima posizione, a pochi passi dal madison square garden(100 metri), fermata metro a 2 passi, ben servita, camera con vista sullo skyline.
La camera era semplice ma sempre pulita, e gli operatori erano tutti gentili e disponibili.
Vista la posizione e il numero di stanze pensavo fosse rumoroso... ed invece NO, ho dormito sempre bene non ho avuto problemi di rumori ne interni ne esterni all'albergo.
Per colazione spesso mangiavo al TIC TOC, aperto 24 ore al giorno, ottimo per colazione per non dover uscire.
Serve colazione tipica ma non solo.. fantastici i waffel che fanno!!!! I più buoni che abbia mangiato!!!! Ho mangiato qui diverse volte anche a cena e ho sempre mangiato benissimo, non da meno l'altro ristorante dell'albergo la "" cuper's tavern, ho mangiato qui alcune volte, la pizza non è la nostra pizza ma ho mangiato della carne ottima!!!
Vicino all'albergo ci sono altri ristoranti, ottimo "" uncle.. credo uncle jak ma non ricordo di preciso...
un'ultimo consiglio da scegliere assolutamente, è perfetto come posizione!!!!",sweetely82,2010-10-01,122005,2011-02-16,False,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.4,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Correct” Nous avons passé une semaine dans cet hôtel début novembre et nous avons été satisfaits. Le personnel était aimable et serviable, la chambre propre bien qu'assez étroite,, et nous avions accès à partir du hall de l'hôtel au café le""tick-tock"" dans lequel sont servis des bons repas copieux à toute heure de la journée ( toutefois, à éviter pour les petits budgets). La situation est également idéale, à deux pas de Broadway et Times square, du Madison square garden, et de l'Empire State building. En résumé, un honnête rapport qualité prix pour l'onéreuse New York!",amazonia14,2010-11-01,122005,2011-02-13,False,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3.4,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Excellent !!!!!” Excellent hôtel et hyper bien situé !
On peut à pied se rendre à Times Square, Central Park, Madison Square est à 50m, ....
L'hôtel est hyper bien sécurisé, un membre du personnel vous demande de montrer la carte de votre chambre avant de prendre l'ascenceur.
La chambre n'était pas hyper spacieuse mais honnêtement, on avait pas besoin de plus grand.
Le lit était hyper comfortable !!!! J'ai mal au dos à chaque fois que je séjourne à l'hôtel car mon dos ne supporte pas la literie mais lors de notre séjour au New Yorker je n'en ai pas souffert une seule fois....
En plus, juste à coté de l'hotel se trouve un super resto où l'on prend des petits déjeuners divins. Les oeufs y sont préparés de toutes les façons, céréales, fruits, petits pains, .... un délice ! Nous y avons déjeuné pendant 7 jours.
Une chose est sûre, lors de notre prochain séjour à New York, nous y retournerons !!!!!!",marvalemmaeva,2010-12-01,122005,2011-02-10,False,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.7,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Gute Lage aber unsauberes Bad” Das Hotel New Yorker zeichnet sich durch eine sehr gute Lage aus. Viele Sehenswürdigkeiten wie das Empire State Building, Madison Quare Garden, Macys und der Times Square sind in wenigen Minuten fußläufig erreichbar. Dies ist die gute Nachricht zum Hotel New Yorker. Die schlechte Nachricht ist, dass die angeblich renovierten Zimmer selbst für New Yorker Verhältnisse sehr klein sind.(Doppelzimmer 13 qm) und das Bad die Spuren der sehr langen Hotelgeschichte abbildet. Die Fugen weisen verschiedenfarbige Ablagerungen auf und die Armaturen sind angerostet. Offensichtlich ist nur die große Hotelhalle renoviert worden und in die Zimmer sind lediglich Flachbildschirme aufgestellt worden. Wer neben der guten Lage auch das Wohlfühlklima eines Hotels schätzt ist im New Yorker nicht gut aufgehoben.",wolfgang47,2011-02-01,122005,2011-02-08,False,2.0,1.0,2.0,2.0,4.0,2.0,2.0,2.1,0,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Perfetto!” Il New Yorker Hotel offre tutto ciò che si può richiedere ad un hotel 3 stelle: pulizia, convenienza (se confrontato agli altri hotel della Grande Mela!) e un'ottima posizione!
Vicinissimo a Times Square, all'Empire State Building e al Madison Square Garden, oltre che alla Mecca delle shopping-addicted Macy's, è il perfetto punto di partenza per visitare la città!",ragazzaconlavaligia,2010-06-01,122005,2011-02-08,False,3.0,4.0,5.0,5.0,5.0,4.0,3.0,4.1,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Maravilloso” La estancia fue mas que placentera, su ubicacion es ideal para desplazarse caminando o en bus, esta cerca de todo y como buenos turistas argentinos hemos caminado hacia todos lados. La habitaciones muy bonitas al igual que el servicio desde las empleadas de limpieza hasta de recepcion. Estuvimos para las pascuas y fue un espectaculo el dia domingo por el colorido de la gente representado a los conejitos de pascuas. 
En conclusion, volveria al mismo hotel.
Claudia
Rep.Argentina",Claudita1965,2010-04-01,122005,2011-02-01,False,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.4,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Kleine Zimmer aber schön” Das Hotel liegt sehr zentral an der Penn Station. Zum Times Square läuft man auch nicht lange. U Bahn Station ist direkt vor der Tür. 
Die Zimmer sind zwar klein aber sehr sauber und gemütlich. Wir hatten ein Zimmer im 37. Stock und ein super Blick auf Downtown. Zimmer wurde immer gut gereinigt. Ein und Auschecken ging schnell.",Dennis093,2010-12-01,122005,2011-01-22,False,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.4,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Top Lage, Gutes Stadthotel” Wir hatten das Hotel unmittelbar in der Vorweihnachtszeit gebucht. Wie viele New Yorker Hotels sieht es von außen etwas in die Jahre gekommen aus, allerdings wurden die Zimmer scheinbar erst kürzlich renoviert und sind trotz etwas limitierter Größe modern eingerichtet. Gerade in Hinsicht auf die gegenwärtige Bettwanzenproblematik in NY gibt es am New Yorker Hotel nichts auszusetzen. Das Personal am Service Desk ist relativ neutral gelaunt, hilft aber trotzdem immer und adäquat. Die Lage des Hotels direkt am Madison Square Garden mit Blick auf Empire State Building und nur eine U-Bahn-Station von Port Authority entfernt, ist ausgezeichnet. In unmittelbarer Nähe gibt es Unmengen von Diners, Fast Food und Restaurants. Bei zeitigem Check Out ist das Deponieren des Gepäcks kostenpflichtig, 2 Dollar für 2 Koffer.",mtfhp13,2010-12-01,122005,2011-01-10,False,3.0,5.0,4.0,3.0,5.0,5.0,4.0,4.1,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“OK, aber nicht berauschend” Das Hotel ist schon recht betagt. Auch wenn die Lobby recht pompös wirkt und die Zimmer wohl großteils renoviert wurden - an allen Ecken merkt man, dass es schon in die Jahre gekommen ist. 
Ich hatte eine Suite gebucht und ziemtliche Probleme diese zu bekommen - man wollte mir partout ein günstigeres Zimmer geben - erst nach mehrmaligen Intervenieren erhielt ich dann die gebuchte Suite. Laut Reservierung gehörte zu der Suite ein Frühstück in einem ""Level-Restaurant"". Stimmt - aber leider ist dieses an Wochenenden geschlossen, worauf weder im Vorfeld noch an der Rezeption hingewiesen wurde. Auf Nachfragen erhielt ich einen Gutschein für das im Haus angeschlossene Restaurant. Der Gutschein war morgens bis 9.00 (!) Uhr gültig und die Schlangen an wartenden Gästen reichte durch die halbe Lobby. Nicht zu empfehlen. Das Frühstück, das es dann jeodch am dritten Morgen in der Level-Ebene gab auch nicht. Nur das Nötigste, lieblose Atmosphäre und ein absolut überheizter Raum. Nur der Blick zum Chrysler Building und dem Empire - der ist schön. 
Meine Suite war sehr großzügig - zwei Räume, Wohnzimmer mit Tisch für acht Personen und großem Sofa, Schlafzimmer mit zwei Queen-Size Betten. Zudem über Eck und mit tollen Blick über die Skyline. Und in jedem Raum ein Flatscreen TV (ca. 32"").
Nachteil, die Aircondition ist laut und störend aber leider notwendig, da (und das ist der Nachteil eines alten Hotels) die Fenster so undicht sind, dass es (es hatte Temperaturen um den Gefrierpunkt) richtig kalt reinzog. 
Persönlich hat mir die 70er Jahre Gestaltung der Zimmer nicht sonderlich gefallen - zu braun und duster - aber das ist tatsächlich Geschmackssache, zumindest war es sehr groß. Positiv hervorzuheben ist das kostenlose und schnelle WLAN. 
Die Lage ist ok, nicht so trubelig wie Times Square, der aber gut in Walking Distance liegt. Dafür ""fällt"" man förmlich einen Block weiter in Macys und kann die Tüten schnell ins Hotel schleppen. Auch Empire ist ums Eck, dazu kreuzen sich hier fast alle U-Bahnen, man kommt schnell in alle Richtungen. 
Insgesamt war ich von dem Hotel nur mäßig begeistert, zu groß, zu unpersönlich, ein schwacher Service und irgendwie halt doch mehr alter Kasten als Mythos. Und wenn - unbedingt ohne Frühstück buchen. In der Umgebung wimmelt es von Starbuck & co die weder schlechter noch teurer sind.",Stadtbienchen,2010-12-01,122005,2011-01-09,False,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.4,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“excellent” Hôtel très attrayant, parfaitement situé, réception impeccable, entretien parfait.
Personnels très agréable, chambre impecable et pratique, salle de bain potable.",cocods,2010-09-01,122005,2011-01-05,False,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.9,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“je recommande +++ emplacement top” hotel tres bien situé, demandé avec un grand sourire une chambre en hauteur ( nous etions au 33 eme etage sur 40 et vue exceptionnelle !!) nous avons voyagez avec notre fils donc nous avons eu une chambre triple donc taille tres correcte mais j ai eu l occasion d apercevoir les chambres simple pour 2 et ben elles sont vraiment minuscules ! les chambres sont bien equipées avec table et fer a repasser, ecran plat bureau ect en revanche taille du lit deux places vraiment limite et literie plutot moyenne. le chauffage se fait par soufflerie donc assez bruyant mais mélangé avec le bruit des sirenes hurlantes dans la rue toute la nuit on s habitue vite ! petit dej super copieux et super bon a cote du hall de l hotel, en revanche si vous etes a la recherche d un hotel pas trop agité fuyez car la ya du monde en permanence jour comme nuit ! je recommande cependant du fait de la proprete et de la situation ! bon voyage",lifaso,2010-12-01,122005,2011-01-02,False,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Anonimo...” Hotel anonimo, camere piccole anche se ben curate. I bagni si vede che risentono di qualche anno in più delle camere. Vasca con doccia fissa al muro... scomodissima!
Altra pecca il riscaldamento. Enorme fan-coil a muro molto rumoroso. Inoltre se arrivando in camera c'era troppo caldo e si abbassava la temperatura del termostato non si limitava a spegnersi, ma partiva l'aria condizionata... un incubo!
Colazione non inclusa. Starbucks davanti all'hotel. Ottima posizione.",oxf1977,2010-12-01,122005,2010-12-31,False,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.9,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
“日本のビジネスホテル並の部屋” LIRRを使うためペンステーションに近いホテルということで選びました。近いとはいっても面してはいないので、あらかじめ地図でどの通りにあるのか知っておくと地下から地上に出るときに迷わずに済みます。フロントの応対やセキュリティーはマンハッタンの同じ価格帯のホテルと似たり寄ったり。部屋はダブルということですが日本の10000円弱のビジネスホテルと同じぐらいの部屋の広さで、ベッドもセミダブルより若干幅がある程度なのでシングルと思って宿泊した方がいいと思います。エアコンの暖房の効き目は良好。シャワーの湯量・湯温ともに問題なし。エレベーターも待ち時間がストレスにならない程度で来ました。デパートのメイシーズは徒歩3分位。朝食を食べるためにNYでよく利用するチェーンのPAXは8番街を北に2分ほど歩いた反対側(北に向かい右側)にありました。,,2010-12-01,122005,2010-12-31,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Super klasse - sauber, sicher und zentral gelegen” Ich war im Juli diesen Jahres mit einer Freundin zusammen für drei Tage in New York. Wir wollten nicht irrsinnig viel Geld für ein Hotel ausgeben, wir waren einfach nur auf der Suche nach einem sicheren, sauberen Hotel in guter Lage. Und das The New Yorker hat die Erwartungen auf jeden Fall übertroffen.
Das Zimmer war zwar nicht riesig aber es war sauber, die Bettwäsche sah ganz neu aus, das Badezimmer war blitzblank und der Wasserdruck war super. Die Klimaanlage funktionierte auch gut - das war wichtig, wir hatten eine Hitzewelle erwischt. Dank der guten Lage (direkt bei Macy's & Madison Square Garden und nur ein paar hundert Meter vom Empire State Building entfernt) konnten wir im Laufe des Tages mehrfach im Hotel vorbeischauen, Einkäufe abstellen und kurz unter die Dusche springen.
Sicherheit war gut, ohne Zimmerkarte kommt man nicht in den Fahrstuhl, es befindet sich ein Diner im Haus und B&H (für mich als Fotografin ein Gedicht) ist auch gleich um die Ecke. Ich kann es nur wärmstens empfehlen und würde hier jederzeit wieder übernachten.",KingdomWeddingPhoto,2010-07-01,122005,2010-12-29,False,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Ottimo per visitare New York” Siamo stati una settimana a New York, dal 14 al 21 Dicembre 2010. Una settimana particolarmente fredda! L'hotel si trova in posizione strategica, ha la metro a 15 metri dalla hall ed è in pieno centro sull' ottava strada. La nostra stanza al 32 piano (stanza 3208) era molto carina (anche se piccolina ma in linea con NYC) e con il bagno dotato di vasca. Il letto e cuscini sono molto comodi. Nella dotazione della camera ci sono inoltre, ferro da stiro con relativa asse nel ripostiglio armadio, TV color LCD marca LG da 32"" HD ready, Climatizzazione con riscaldamento della camera molto valido e regolabile in maniera efficace. L'unica cosa negativa sono i serramenti che lasciano passare molti spifferi, e con la lastra di ghiaccio che trovavamo al mattino sul vetro vi posso garantire che non è il massimo! abbiamo cmq tamponato con le tende tirate e climatizzatore a 23 gradi per fare un po di barriera... !
Nella struttura c'è anche la LAVANDERIA con macchine per asciugare! una grande comodità se si è in giro per parecchio tempo. Il personale si è sempre rivelato cortese e disponibile, tranne quelli addetti ai trasferimenti.
L'hotel dispone di un ottimo servizio di vigilanza e di controllo 24h su 24h.
Il ristorante TICK TOCK che non è gestito dall' hotel è una vera schifezza! scortesi, cari e si mangia male, da evitare a meno che non si sia bloccati da una tempesta di neve in quanto a poche centinaia di metri è pieno di altri locali ottimi.
In conclusione io vi racomando questo hotel se volete stare bene e non spendere una fortuna !",badthorn,2010-12-01,122005,2010-12-24,False,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.7,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Gutes Hotel” Bei unserem New York Aufenthalt haben wir im New Yorker Hotel gewohnt. Die Lage war sehr gut. Man ist in wenigen Minuten am Time Square. Das Hotel war sehr sauber und der Service war auch gut. Leider musste ich bei den Zimmer nur ein Punkt vergeben, weil das Zimmer sehr klein war. Dieses ist für New York meistens ja so. Trotzdem finde ich bei den Hotel Preisen mehr Platz sein müsste. Deswegen habe ich auch beim Preis-Leistungsverhältnis ebenfalls nur ein Punkt vergeben. Die Schlafqualität war aber gut. Wenn ich mal wieder nach New York komme, würde ich erst wieder in New York direkt schlafen, wenn die Zimmerpreise nicht mehr so teuer sind. Sonst schlafe ich lieber ausserhalb und fahre mit der Bahn in die Stadt.",TobiasHSV,2010-09-01,122005,2010-12-05,False,4.0,5.0,4.0,1.0,4.0,4.0,1.0,3.3,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“The New Yorker Hotel...” Ciao a tutti! 
Sono tornato la settimana scorsa da New York e ho alloggiato al The New Yorker Hotel!
Volevo esprimervi il mio modesto parere sull'hotel!
Le camere sono molto molto piccole ma fortunatamente pulite, il bagno non è spazioso ma abbastanza funzionale anche se non ci sono mensole per appoggiare le proprie cose e per quanto riguarda la qualità del sonno, a parte i cuscini scomodissimi, rumori o traffico stradale non ne ho sentiti ma tenete conto che la mia stanza era al 19° piano! 
L'aspetto che più vi voglio evidenziare è il prezzo!!!!! Troppo alto, secondo me, per i confort e servizi che l'Hotel offre!
E' giusto però precisare che non è facile dormire a New York a basso prezzo!
La posizione è strategica!",AlessandriDaniele,2010-11-01,122005,2010-12-04,False,2.0,3.0,3.0,2.0,4.0,3.0,2.0,2.7,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Hotel normale ma ottima posizione” Camere piccole e un pò vecchie con personale non troppo disponibile.
Visto quello che c'è a New York mi sento di consigliarlo comunque anche se solo come punto di appoggio.",KiraGas,2010-11-01,122005,2010-11-29,False,1.0,4.0,3.0,3.0,5.0,3.0,2.0,3.0,0,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
